189,3439; 0; 134,7176; 12,97952
178,5595; 0; 73,00127; 6,01355
180,259; 0; 280,1135; 12,17071
178,9599; 0; 116,9823; 4,518187
180,7472; 0; 92,23473; 4,524822
178,037; 0; 64,36409; 2,957142
82,8059; 0; 380,3135; 15,21519
181,233; 0; 164,3895; 6,190365
178,7293; 0; 132,0056; 4,131148
181,7973; 0; 88,05105; 3,848818
188,7936; 0; 71,16164; 4,091607
174,7793; 0; 67,02703; 4,019303
93,1711; 0; 550,7532; 18,17152
183,4747; 0; 213,7147; 6,190733
182,0437; 0; 175,4767; 5,593978
186,4464; 0; 110,9526; 3,936086
188,0403; 0; 106,0733; 3,654995
186,1512; 0; 92,17853; 3,363137
187,4279; 0; 89,01283; 2,793601
184,7538; 0; 98,04378; 5,852439
182,0008; 0; 78,9101; 8,707577
191,1542; 0; 63,70692; 3,3056
102,9503; 0; 677,9669; 7,448141
171,0548; 0; 260,1389; 5,118976
184,6457; 0; 220,7891; 5,852638
179,918; 0; 135,1319; 3,650684
184,7345; 0; 152,9188; 5,479847
186,9216; 0; 116,9698; 2,787251
181,0972; 0; 123,2751; 4,985781
182,9282; 0; 140,5172; 6,120446
185,1396; 0; 164,1504; 11,3956
182,5293; 0; 81,58848; 2,485616
190,3987; 0; 121,076; 10,25894
186,583; 0; 63,28574; 2,623174
150,6371; 0; 740,7559; 8,289696
143,641; 0; 299,6176; 7,80686
153,6109; 0; 237,1793; 3,642789
185,1936; 0; 161,3133; 4,0452
182,1421; 0; 191,6418; 5,245865
181,0576; 0; 141,6048; 2,780605
179,8866; 0; 168,3964; 5,1729
183,9931; 0; 185,6728; 4,323191
145,3538; 0; 285,901; 12,86522
183,5347; 0; 102,3592; 3,177458
184,6852; 0; 197,5145; 9,092459
184,9171; 0; 85,8819; 3,918278
173,4968; 0; 69,10712; 3,857819
185,1768; 0; 79,69301; 8,813714
198,3358; 0; 803,1768; 7,902873
135,6082; 0; 329,196; 3,728248
151,2202; 0; 277,8251; 4,651204
184,7115; 0; 187,8307; 2,919953
185,0856; 0; 233,0271; 3,686747
185,6954; 0; 168,3751; 3,836836
182,7082; 0; 217,6553; 6,127544
184,7329; 0; 226,7854; 3,657715
120,1311; 0; 375,8593; 11,43059
183,8707; 0; 123,1267; 3,421272
142,2847; 0; 271,3424; 6,341814
179,7833; 0; 106,9603; 3,765905
184,7918; 0; 92,23049; 3,810066
186,9743; 0; 176,7227; 11,9303
188,9247; 0; 121,6057; 7,89065
187,674; 0; 66,38438; 3,118455
175,1377; 0; 65,98233; 3,986438
230,4759; 0; 875,7971; 8,496902
104,9395; 0; 353,3064; 5,50875
156,8347; 0; 320,0356; 4,680903
163,5019; 0; 231,1215; 5,873724
163,549; 0; 260,1584; 3,691263
184,7253; 0; 195,6581; 3,02286
181,2106; 0; 255,6718; 4,552677
176,1633; 0; 263,4426; 5,034435
69,49402; 0; 459,33; 10,12991
183,6543; 0; 144,0188; 2,848273
136,6419; 0; 365,5692; 10,62368
184,0699; 0; 130,7571; 3,441705
187,3645; 0; 119,7913; 2,878345
179,1499; 0; 243,5087; 6,857856
183,1687; 0; 226,8544; 12,29855
191,8903; 0; 94,25636; 3,44286
181,6057; 0; 98,78217; 2,815957
182,675; 0; 80,17632; 9,044338
261,4594; 0; 946,4819; 8,193939
107,1573; 0; 392,2489; 6,337315
120,0527; 0; 336,3434; 5,856199
157,4998; 0; 241,9558; 3,120099
146,5556; 0; 296,0954; 6,33098
184,7912; 0; 224,1289; 2,334709
156,0139; 0; 289,9396; 4,515392
160,9994; 0; 292,4806; 3,818049
58,1147; 0; 528,0685; 9,046039
180,8884; 0; 165,9945; 2,68816
61,05778; 0; 449,7259; 10,54422
188,4794; 0; 157,6806; 2,948625
189,8992; 0; 147,0043; 2,772384
159,8273; 0; 313,179; 10,06776
152,9861; 0; 284,4624; 4,964577
191,8203; 0; 122,7841; 2,950097
183,5571; 0; 127,548; 4,281841
180,8838; 0; 173,3525; 9,00171
182,7968; 0; 83,04516; 2,456437
187,9595; 0; 125,6112; 7,960376
178,5823; 0; 72,53262; 5,709044
273,7272; 0; 1009,165; 6,012653
99,76855; 0; 417,1045; 4,246968
113,9259; 0; 364,7442; 4,67488
150,487; 0; 266,5562; 3,403395
144,3092; 0; 317,0667; 3,267632
179,4342; 0; 248,6333; 3,573475
131,2346; 0; 321,5108; 4,63202
133,5222; 0; 319,9593; 2,220061
85,80741; 0; 604,2281; 10,25006
182,5793; 0; 190,0171; 2,900288
87,51882; 0; 509,5055; 6,7186
188,979; 0; 182,7699; 2,528341
188,8842; 0; 173,0967; 2,44809
79,44296; 0; 413,7628; 14,57674
132,0228; 0; 368,0269; 11,79008
190,6133; 0; 148,2679; 2,461303
186,9149; 0; 155,4462; 4,181763
168,1436; 0; 261,2953; 7,93212
182,8868; 0; 105,9194; 3,436375
183,4824; 0; 207,9103; 9,885085
189,1227; 0; 122,4201; 4,329117
178,9361; 0; 92,71864; 4,149554
186,6303; 0; 77,43013; 4,033992
178,4819; 0; 71,85423; 4,913503
329,2483; 0; 1033,301; 6,907778
72,83484; 0; 439,8416; 4,175059
114,6285; 0; 392,626; 3,555818
142,3604; 0; 289,8349; 4,589958
120,3182; 0; 338,8764; 5,643341
160,4969; 0; 261,735; 3,330745
112,0421; 0; 356,5534; 5,407909
135,2396; 0; 352,619; 4,097716
96,57127; 0; 668,5593; 7,781462
182,1452; 0; 214,6843; 2,663521
75,98313; 0; 575,5117; 7,099336
187,8425; 0; 206,7628; 2,592601
187,831; 0; 197,2699; 2,420371
81,67304; 0; 535,7017; 13,62386
60,82491; 0; 475,1349; 11,8861
189,2903; 0; 176,1978; 2,948005
181,6308; 0; 182,0704; 3,940023
129,7837; 0; 335,3897; 11,95595
182,7122; 0; 128,8865; 3,403268
160,3072; 0; 294,5331; 8,749072
186,7058; 0; 168,3277; 5,815827
180,9962; 0; 134,7828; 5,176849
179,3058; 0; 95,57079; 3,504169
178,839; 0; 111,6888; 4,398097
186,6339; 0; 88,81971; 3,810408
183,602; 0; 79,06686; 8,771848
410,4056; 0; 1040,991; 8,434676
93,69595; 0; 474,4354; 5,08545
81,80759; 0; 411,0782; 5,032442
137,788; 0; 301,5907; 3,162273
111,4671; 0; 356,917; 3,236224
147,2312; 0; 285,9507; 4,306791
95,34882; 0; 377,8789; 3,872493
125,1655; 0; 394,9408; 5,301773
146,6963; 0; 734,4765; 8,704169
183,8914; 0; 239,9885; 2,988397
94,8699; 0; 639,9446; 6,844619
187,0423; 0; 230,5907; 2,561279
186,8608; 0; 220,9848; 2,413138
96,27948; 0; 618,6682; 8,766878
89,10333; 0; 553,434; 7,796837
188,011; 0; 203,2055; 2,943074
182,4603; 0; 210,9265; 3,24953
87,19129; 0; 399,14; 10,94942
181,5834; 0; 152,5351; 2,733119
79,24774; 0; 388,1684; 12,71431
183,8116; 0; 206,7984; 3,186474
182,2666; 0; 179,9797; 5,85224
186,1207; 0; 115,9943; 3,165392
178,947; 0; 153,3653; 5,267881
185,1338; 0; 128,9628; 5,687442
179,6337; 0; 168,8871; 11,92139
179,7011; 0; 76,83678; 2,931575
473,4868; 0; 1097,486; 8,912672
65,99435; 0; 499,4436; 4,251716
89,87447; 0; 442,058; 5,224341
133,0285; 0; 315,1028; 2,38051
113,8234; 0; 389,7166; 5,60842
139,8578; 0; 298,2382; 4,109243
107,2725; 0; 423,9452; 5,13987
88,25053; 0; 409,5625; 5,951533
196,393; 0; 802,0035; 8,461424
166,2639; 0; 251,2093; 2,674785
133,8723; 0; 699,3699; 7,414206
176,6417; 0; 247,6327; 2,841934
174,0843; 0; 241,6603; 3,066052
105,9905; 0; 678,2008; 8,077439
93,04375; 0; 611,3598; 7,928612
186,7322; 0; 230,3893; 2,281066
171,677; 0; 233,2693; 2,938491
121,2257; 0; 476,888; 7,783684
185,105; 0; 178,7752; 3,960753
97,40636; 0; 514,8108; 11,04445
184,9023; 0; 234,2496; 1,908558
181,394; 0; 226,7636; 4,266851
179,8336; 0; 137,8774; 3,642761
185,656; 0; 198,3546; 5,610232
179,3852; 0; 167,0477; 5,041286
179,1401; 0; 237,8547; 4,778939
182,7081; 0; 102,9419; 3,913873
186,6015; 0; 119,1154; 10,27017
177,6939; 0; 72,74245; 5,336213
188,9722; 0; 73,60771; 6,150535
549,0825; 0; 1115,339; 8,752778
87,08258; 0; 530,4708; 3,65751
86,58171; 0; 463,423; 3,711166
128,1089; 0; 330,0746; 2,338804
101,3533; 0; 407,0269; 3,279991
134,772; 0; 310,1361; 3,192856
83,39312; 0; 440,5138; 3,049597
93,04636; 0; 446,3704; 5,730745
238,7627; 0; 876,0167; 8,723728
157,0331; 0; 271,9558; 2,737023
167,1549; 0; 763,5814; 7,208605
155,1177; 0; 260,8716; 2,893416
151,8291; 0; 259,6686; 3,167108
154,6245; 0; 738,7468; 7,831282
97,69567; 0; 660,815; 6,418496
180,9525; 0; 258,0044; 3,651367
149,7547; 0; 250,176; 2,858713
84,76741; 0; 546,0255; 8,319077
184,6593; 0; 205,86; 3,920887
96,60487; 0; 600,2022; 10,19238
174,825; 0; 264,5914; 4,708193
171,1691; 0; 270,7928; 5,04706
183,6199; 0; 161,0843; 3,603847
184,4247; 0; 243,3335; 4,475937
180,8266; 0; 204,0245; 4,106352
159,0746; 0; 302,7741; 9,760233
186,3292; 0; 128,2651; 4,138606
187,9181; 0; 205,1661; 5,101909
177,4187; 0; 115,2098; 4,725303
183,6983; 0; 124,2125; 4,213307
179,9757; 0; 85,18668; 3,266898
185,3777; 0; 62,43177; 2,355287
612,8589; 0; 1154,28; 8,517045
83,37366; 0; 573,05; 6,010945
73,09044; 0; 485,3904; 2,955492
123,1465; 0; 346,367; 2,98367
79,1586; 0; 423,5141; 3,673871
131,1074; 0; 324,3712; 2,535881
96,41921; 0; 471,148; 4,034273
83,30004; 0; 468,9644; 4,795764
263,5377; 0; 952,818; 8,283994
155,5537; 0; 292,7878; 2,429072
202,8593; 0; 827,2189; 7,328807
136,7458; 0; 282,8067; 3,121116
134,3; 0; 291,4248; 6,670141
191,5763; 0; 808,197; 7,913511
135,7399; 0; 709,1774; 6,281087
164,2176; 0; 276,7878; 3,272146
147,1994; 0; 277,6244; 3,229769
98,66724; 0; 618,4273; 8,972918
178,5509; 0; 231,743; 2,458373
93,82544; 0; 664,1556; 7,539467
146,1044; 0; 292,1678; 5,870535
159,3171; 0; 306,0717; 5,594581
185,6214; 0; 184,308; 3,232316
159,1349; 0; 271,6957; 3,987916
183,2993; 0; 246,2172; 4,432771
81,56307; 0; 401,3716; 14,84095
180,1252; 0; 154,9388; 3,952266
177,2843; 0; 266,814; 7,072705
182,5374; 0; 152,0861; 3,044242
185,545; 0; 172,5538; 5,647097
178,5657; 0; 118,9144; 4,560695
181,8444; 0; 80,4938; 2,402612
176,1973; 0; 67,49056; 4,107919
185,7145; 0; 78,41133; 7,156674
677,5792; 0; 1188,748; 8,264669
86,79343; 0; 600,5897; 4,29628
84,09924; 0; 513,0958; 3,763718
118,677; 0; 363,2216; 3,99649
92,35172; 0; 454,5089; 5,412466
125,7588; 0; 338,9932; 2,327594
70,23799; 0; 494,3965; 3,497074
75,44413; 0; 494,3125; 3,254437
283,135; 0; 1012,539; 5,981654
148,8344; 0; 303,909; 2,633226
236,5365; 0; 891,2301; 7,621229
132,4083; 0; 296,7159; 3,124234
144,6131; 0; 319,8764; 3,65337
231,0289; 0; 876,1525; 8,322537
170,9522; 0; 761,3098; 6,335372
147,0476; 0; 297,6869; 2,279705
137,1244; 0; 311,3874; 3,337655
110,5309; 0; 672,3007; 7,627668
181,9447; 0; 255,4423; 2,732391
144,666; 0; 730,2362; 8,565417
134,8219; 0; 329,4699; 5,73055
125,7694; 0; 322,1157; 4,499372
184,1939; 0; 210,7367; 2,896609
138,0384; 0; 310,975; 1,832672
157,4324; 0; 276,9802; 4,533509
72,55328; 0; 541,4673; 15,79768
183,6813; 0; 183,6473; 3,984984
147,9574; 0; 343,1065; 9,649747
182,4914; 0; 180,4677; 3,158499
186,0653; 0; 210,1592; 3,739618
184,9577; 0; 154,0119; 3,998421
182,8404; 0; 99,38451; 3,098154
183,6591; 0; 88,32936; 3,499928
181,512; 0; 176,9673; 7,771808
185,8172; 0; 110,091; 8,844543
190,2317; 0; 64,21906; 3,113883
182,7447; 0; 67,8886; 5,370877
744,9225; 0; 1217,065; 8,23457
99,54478; 0; 637,1555; 4,700557
72,46394; 0; 544,2085; 4,127867
115,1707; 0; 378,3588; 4,188995
76,01308; 0; 473,4509; 4,452982
120,2101; 0; 354,1992; 2,621083
90,58667; 0; 526,4236; 4,35161
76,82349; 0; 525,735; 4,806627
340,7356; 0; 1037,515; 8,055932
141,85; 0; 315,5517; 3,327856
263,6095; 0; 956,1797; 7,746221
128,7434; 0; 310,3533; 3,581945
139,423; 0; 331,784; 3,639832
259,9649; 0; 946,0983; 7,902681
204,8971; 0; 815,2359; 6,395517
123,3662; 0; 314,1448; 3,587893
129,9741; 0; 324,6667; 2,728206
144,7384; 0; 732,7377; 7,828015
164,3626; 0; 276,5316; 3,108831
194,8786; 0; 798,2884; 8,414071
127,5602; 0; 355,0001; 3,110447
124,9673; 0; 361,1364; 6,17289
181,4799; 0; 236,0405; 3,496718
137,6256; 0; 349,4355; 6,145802
127,3118; 0; 300,4154; 4,400641
124,4104; 0; 667,8026; 12,56562
184,9481; 0; 213,5042; 4,070199
65,26503; 0; 423,0439; 11,51701
179,4724; 0; 212,3916; 4,954489
172,2859; 0; 256,2982; 4,877591
182,3993; 0; 191,0583; 4,50743
183,5921; 0; 118,3417; 3,197385
189,2788; 0; 111,3566; 2,83113
187,4321; 0; 235,2761; 3,407047
182,5079; 0; 204,0414; 9,645283
193,409; 0; 89,24452; 2,228502
187,6169; 0; 95,01392; 4,489427
176,0014; 0; 126,7035; 11,37686
181,9988; 0; 74,41838; 7,076324
804,8239; 0; 1253,156; 9,678961
122,4759; 0; 676,9805; 4,98758
92,40221; 0; 574,8976; 5,611086
110,1688; 0; 391,0388; 3,355288
70,98985; 0; 494,4397; 2,758647
115,1008; 0; 370,5659; 3,541407
73,11481; 0; 562,2095; 5,618344
79,69038; 0; 558,9562; 4,524475
424,2992; 0; 1050,803; 9,503743
131,7597; 0; 323,562; 3,879218
278,6849; 0; 1011,417; 6,235301
143,9687; 0; 339,8517; 3,726087
131,0246; 0; 341,9261; 2,731959
272,6021; 0; 1008,577; 6,333854
221,4406; 0; 875,356; 6,44467
119,0541; 0; 339,2282; 2,543019
132,2248; 0; 354,2129; 2,68501
182,0132; 0; 794,5608; 7,401752
163,8321; 0; 300,57; 2,572149
235,5526; 0; 872,6665; 8,763418
94,36407; 0; 376,9556; 5,30528
118,7639; 0; 391,759; 4,526236
176,8651; 0; 238,1507; 2,843649
120,2949; 0; 368,5503; 3,15483
136,0394; 0; 334,0377; 5,764622
170,4707; 0; 776,5806; 10,37149
181,1861; 0; 235,6491; 1,637443
96,632; 0; 545,8375; 12,56368
187,051; 0; 250,7259; 3,787198
149,3917; 0; 299,8201; 7,726745
179,3784; 0; 229,419; 3,174757
183,9199; 0; 137,4922; 2,548118
189,8134; 0; 140,0856; 4,611854
174,6053; 0; 290,0887; 7,668982
194,2413; 0; 251,304; 5,673914
192,158; 0; 115,6551; 2,140461
188,5169; 0; 122,5083; 3,962457
186,1899; 0; 240,7935; 7,125402
184,1095; 0; 117,6968; 4,71858
180,9492; 0; 76,117; 3,843393
187,325; 0; 69,211; 3,710531
174,9665; 0; 64,35712; 3,665319
815,8416; 0; 1343,176; 8,204539
144,0841; 0; 719,7186; 5,062832
87,16595; 0; 601,932; 4,019502
103,2235; 0; 403,7334; 2,649606
83,38704; 0; 520,9758; 3,681517
111,1678; 0; 386,5154; 4,249869
98,70142; 0; 592,6055; 4,667672
92,30403; 0; 595,6951; 5,694951
493,1557; 0; 1095,811; 8,904372
125,7429; 0; 334,1017; 3,894437
337,6409; 0; 1036,146; 7,756949
136,4695; 0; 350,9436; 3,244893
122,246; 0; 354,1778; 2,73355
332,2026; 0; 1035,632; 7,443949
247,3937; 0; 931,4501; 6,610274
110,2183; 0; 360,0189; 3,740971
123,024; 0; 366,745; 3,55697
223,0518; 0; 853,4404; 7,89042
156,2339; 0; 312,1544; 2,822793
247,8308; 0; 956,2661; 8,929767
73,22042; 0; 412,2746; 4,178414
93,13297; 0; 419,0437; 6,432029
174,9506; 0; 240,0578; 2,798442
91,39447; 0; 389,7452; 5,447185
127,6219; 0; 354,1677; 3,011282
224,6271; 0; 845,5924; 7,868327
179,6642; 0; 262,4167; 3,527484
89,48395; 0; 633,5624; 7,467311
157,0458; 0; 281,8044; 4,83877
128,9177; 0; 332,295; 3,302007
166,7984; 0; 259,2411; 3,531258
180,8654; 0; 157,9816; 2,682563
180,4349; 0; 162,5276; 3,121104
119,5231; 0; 345,4103; 8,544243
148,6096; 0; 305,8519; 9,507775
190,9623; 0; 140,8978; 2,526388
182,8893; 0; 145,7453; 2,430815
166,6325; 0; 302,8218; 9,202316
181,5176; 0; 170,4874; 7,488689
186,6555; 0; 96,30962; 2,677519
180,7071; 0; 102,5339; 3,503569
178,6882; 0; 88,50167; 3,128125
188,9805; 0; 66,52443; 3,74781
907,1835; 0; 1384,597; 6,20049
167,4165; 0; 763,8564; 5,234595
79,91357; 0; 628,6161; 2,435558
104,1625; 0; 424,6591; 3,076757
71,36501; 0; 551,4574; 4,244658
107,2364; 0; 399,9279; 3,883703
109,9593; 0; 635,1646; 4,981453
77,38193; 0; 626,6539; 2,363553
558,7335; 0; 1135,216; 8,112142
120,0174; 0; 344,6973; 3,800792
408,4801; 0; 1049,694; 8,606063
128,7726; 0; 362,1503; 2,835793
113,7272; 0; 367,0651; 2,730417
410,9177; 0; 1050,777; 9,149919
274,0862; 0; 984,6218; 6,300961
98,62008; 0; 376,1726; 4,500532
114,0165; 0; 383,1974; 3,861099
246,0484; 0; 919,6971; 7,631413
148,9269; 0; 323,2289; 2,866265
304,1544; 0; 1014,893; 7,020442
94,23852; 0; 447,0962; 5,36042
85,55775; 0; 446,5996; 4,840142
175,111; 0; 242,1584; 2,693621
91,05273; 0; 422,3949; 4,882314
100,475; 0; 372,3024; 3,920584
240,0348; 0; 934,2137; 9,273184
164,6939; 0; 285,234; 3,462905
113,562; 0; 689,1023; 7,995578
137,7345; 0; 310,3262; 3,853357
105,1986; 0; 369,6362; 4,381851
156,2572; 0; 290,2533; 4,649489
182,3124; 0; 180,0509; 2,575584
182,7498; 0; 188,111; 3,240116
68,55491; 0; 416,2014; 10,04795
86,25538; 0; 386,9604; 13,16755
189,8658; 0; 164,0472; 1,943612
185,542; 0; 169,6621; 2,763031
112,3622; 0; 388,8499; 8,407176
185,8704; 0; 232,1663; 5,587617
181,4082; 0; 118,1492; 2,536208
181,4397; 0; 137,6875; 5,07857
174,4399; 0; 115,7848; 2,49327
181,8843; 0; 86,31685; 2,531595
190,7515; 0; 119,2917; 9,310726
191,7756; 0; 70,40144; 4,166668
182,9596; 0; 79,2411; 8,600585
195,8773; 0; 806,9715; 5,239474
93,68462; 0; 655,3676; 4,61093
101,3874; 0; 439,5992; 4,064024
90,83239; 0; 577,4718; 5,309597
100,6826; 0; 412,3479; 3,361251
125,0485; 0; 675,2343; 5,064485
87,03753; 0; 653,2853; 4,510137
636,4476; 0; 1150,981; 8,049052
114,8539; 0; 354,7068; 3,457214
471,7029; 0; 1079,532; 7,903868
120,9357; 0; 373,5579; 2,627952
107,01; 0; 381,4872; 2,717612
480,7483; 0; 1086,724; 8,631824
318,6856; 0; 1022,626; 5,920022
95,87895; 0; 391,7596; 2,953887
97,34028; 0; 401,376; 3,39566
251,7799; 0; 988,0225; 7,64862
141,0073; 0; 335,0104; 2,669118
371,8343; 0; 1054,178; 9,602571
63,48136; 0; 471,2486; 5,162567
103,4335; 0; 480,528; 5,137086
175,6936; 0; 245,3855; 3,083339
88,43262; 0; 444,1069; 3,949589
103,8051; 0; 407,7459; 4,955182
293,6297; 0; 1008,443; 8,18942
155,0155; 0; 308,131; 4,655711
162,823; 0; 756,5659; 8,411856
141,1103; 0; 347,3269; 5,145739
97,09664; 0; 409,7535; 3,536004
140,1212; 0; 313,4814; 4,752738
182,2326; 0; 203,102; 2,598567
