184,8774; 0; 56,68975
189,3944; 0; 134,7351
180,3541; 0; 77,94491
188,4767; 0; 66,48029
184,7656; 0; 56,50054
180,4095; 0; 279,8653
186,9934; 0; 198,2599
183,086; 0; 89,94861
186,7886; 0; 95,49561
185,5807; 0; 79,59145
180,8516; 0; 56,5014
83,32944; 0; 379,2868
111,3672; 0; 343,4843
180,145; 0; 112,7976
188,0138; 0; 136,7932
178,0359; 0; 170,8967
176,587; 0; 125,5335
176,0338; 0; 71,75959
178,8965; 0; 56,50435
92,65086; 0; 548,8732
64,6101; 0; 533,431
186,7811; 0; 136,2796
180,2879; 0; 181,091
170,6565; 0; 285,7611
177,4671; 0; 256,8864
178,0966; 0; 108,8966
186,0688; 0; 115,2822
188,196; 0; 65,37669
180,9191; 0; 77,95267
184,8; 0; 56,5
180,8516; 0; 56,5014
102,0424; 0; 676,6404
153,2842; 0; 727,2646
180,3311; 0; 161,8866
185,1407; 0; 227,6383
101,7306; 0; 350,183
91,70042; 0; 366,0118
185,9792; 0; 147,009
184,9694; 0; 215,6895
180,4188; 0; 81,71364
183,3492; 0; 192,7482
180,548; 0; 127,1189
176,6004; 0; 116,6328
175,8148; 0; 64,28922
185,7929; 0; 56,50016
182,8; 0; 56,5
149,392; 0; 739,3787
229,4456; 0; 903,8203
185,3261; 0; 189,4908
179,3182; 0; 262,8968
118,7264; 0; 478,7311
81,65733; 0; 534,0167
186,4509; 0; 186,0152
144,0344; 0; 292,1929
185,9521; 0; 100,1311
167,4083; 0; 286,6295
187,7205; 0; 259,0877
183,0056; 0; 201,2345
183,4864; 0; 84,28857
190,2174; 0; 123,6049
182,2854; 0; 34,85423
189,2709; 0; 66,56244
179,8727; 0; 56,50254
197,3144; 0; 801,7774
320,1359; 0; 1019,419
174,4134; 0; 231,8044
158,9546; 0; 296,1152
70,20586; 0; 609,6906
104,0529; 0; 679,4886
181,7608; 0; 224,2505
78,4571; 0; 410,9382
180,4416; 0; 119,4728
94,87939; 0; 356,9431
118,9834; 0; 329,4217
136,155; 0; 284,4328
184,2685; 0; 106,3763
177,7547; 0; 229,7617
178,2455; 0; 35,125
184,885; 0; 91,29376
189,2811; 0; 123,3065
186,2974; 0; 72,10914
182,7971; 0; 56,50002
185,7929; 0; 56,50016
228,2029; 0; 874,7312
426,5136; 0; 1061,8
161,4569; 0; 238,8054
124,7814; 0; 320,763
96,20103; 0; 666,2913
152,4068; 0; 731,5858
173,516; 0; 263,6896
111,1679; 0; 588,1918
185,8196; 0; 140,5354
113,9513; 0; 493,9302
71,32029; 0; 458,5047
91,1562; 0; 416,1993
184,9224; 0; 129,7224
155,7073; 0; 297,0782
179,8915; 0; 32,32745
179,6987; 0; 114,3835
188,837; 0; 255,044
183,492; 0; 111,598
186,7651; 0; 98,51805
189,9169; 0; 124,8443
186,3928; 0; 70,61107
179,367; 0; 78,3227
184,8; 0; 56,5
260,7888; 0; 945,2776
525,1193; 0; 1109,335
162,3012; 0; 260,2429
118,5212; 0; 344,5683
142,3418; 0; 727,4008
190,1569; 0; 788,256
151,9486; 0; 297,5869
116,2139; 0; 696,9514
184,1592; 0; 161,2848
80,14688; 0; 627,9385
105,527; 0; 622,1058
108,5435; 0; 600,4474
189,4452; 0; 155,0541
90,82508; 0; 369,4712
181,3039; 0; 31,99913
185,0719; 0; 140,419
111,7883; 0; 327,4958
184,0968; 0; 155,2395
180,5033; 0; 147,372
181,9054; 0; 241,2043
185,3268; 0; 113,1163
178,4289; 0; 156,841
180,3191; 0; 123,2676
177,0206; 0; 66,91486
189,9941; 0; 64,89931
181,8163; 0; 56,50034
186,7674; 0; 56,50097
273,3455; 0; 1009,095
601,114; 0; 1143,172
149,7393; 0; 279,6183
122,0204; 0; 377,0552
184,1955; 0; 792,7448
224,6488; 0; 847,9729
133,2118; 0; 312,2187
171,6666; 0; 771,0179
182,251; 0; 184,1774
111,4996; 0; 686,1511
131,7275; 0; 709,3848
118,4063; 0; 700,0944
189,1764; 0; 178,6021
112,1694; 0; 502,3207
180,6758; 0; 31,61111
182,2629; 0; 166,9437
103,7937; 0; 455,5551
185,8337; 0; 188,2573
185,8401; 0; 196,475
130,5354; 0; 340,0966
179,0903; 0; 154,5429
167,1667; 0; 261,3033
179,2758; 0; 196,3405
175,8055; 0; 90,37436
181,1984; 0; 95,44885
189,5519; 0; 116,5522
195,4721; 0; 34,28341
180,125; 0; 74,42142
175,8848; 0; 69,29107
185,7966; 0; 56,50008
