184,8774; 0; 56,68975; 0,431628
189,3515; 0; 134,6823; 12,97215
177,1119; 0; 66,94044; 3,634326
189,8871; 0; 73,27915; 5,468237
181,8; 0; 56,5; 0,4119519
180,5217; 0; 279,587; 12,03893
183,8609; 0; 89,07607; 2,899747
187,7953; 0; 117,4898; 4,502326
185,3286; 0; 95,02229; 4,706871
182,4002; 0; 79,1385; 8,561002
189,8592; 0; 76,87189; 7,827075
178,8409; 0; 56,50184; 1,039856
85,09145; 0; 375,7022; 14,66527
185,318; 0; 113,334; 4,139578
185,4157; 0; 164,5548; 6,111469
187,9225; 0; 138,3034; 4,945358
180,4349; 0; 169,0772; 9,094534
177,4375; 0; 162,6033; 8,387226
181,6001; 0; 94,65814; 5,287987
185,3137; 0; 78,09821; 8,622526
186,7255; 0; 56,50223; 1,928377
177,8629; 0; 56,50365; 1,675918
93,69532; 0; 542,7269; 18,09574
180,8364; 0; 137,7821; 4,107863
180,8475; 0; 213,5725; 6,175065
180,5211; 0; 185,1702; 4,767536
181,6201; 0; 273,3091; 8,471522
165,3152; 0; 261,7232; 11,29237
187,2963; 0; 139,2391; 5,584932
184,9318; 0; 164,5109; 11,09623
179,8024; 0; 92,96947; 4,139111
177,6122; 0; 85,41818; 3,501654
183,9838; 0; 78,91415; 8,552556
179,1924; 0; 62,56167; 3,494783
183,7896; 0; 56,50011; 0,4112744
99,27497; 0; 672,6899; 6,955464
183,7924; 0; 163,6273; 3,802586
181,8537; 0; 254,2876; 4,585347
183,1617; 0; 234,1225; 4,307178
113,6136; 0; 320,3017; 8,891796
117,144; 0; 345,5367; 12,8799
186,1326; 0; 186,9468; 6,030467
190,6271; 0; 251,082; 5,48569
178,2407; 0; 134,6824; 4,708324
179,275; 0; 118,5818; 4,952257
185,3879; 0; 182,0426; 6,333215
185,8911; 0; 77,85173; 2,961758
188,4921; 0; 34,72085; 4,092386
181,8838; 0; 62,76786; 2,699776
177,861; 0; 56,50355; 1,624041
177,8611; 0; 56,50354; 1,626857
146,3566; 0; 734,6007; 8,030421
185,2225; 0; 190,1543; 3,262512
154,7219; 0; 289,4719; 5,251108
163,6413; 0; 270,3418; 4,733118
103,9062; 0; 438,9587; 14,9337
85,28358; 0; 455,1204; 13,26019
175,2971; 0; 233,1265; 4,537107
154,9274; 0; 320,2143; 11,89571
184,0949; 0; 179,8433; 5,315737
186,3419; 0; 151,4646; 3,549164
185,5831; 0; 246,6053; 6,960688
179,9716; 0; 94,87308; 2,517251
185,797; 0; 33,97797; 95,06126
183,6897; 0; 82,67855; 3,269098
185,9451; 0; 75,84505; 2,52886
171,4113; 0; 40,97187; 29,08314
182,8353; 0; 70,98039; 5,094027
182,797; 0; 56,50002; 0,3954546
